pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300b_plain_roll_next_subject_impostor_06_00001032_00001033,sd300b,plain_roll_next_subject_impostor,00001032,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,10.523552559713542,133.1473,185.2855,13.746,120.396,167.7939,13.0401,332.2414,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001033_00001034,sd300b,plain_roll_next_subject_impostor,00001033,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.319258661454732,163.6257,221.0344,8.1377,144.946,199.0724,7.2665,392.8835,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001034_00001035,sd300b,plain_roll_next_subject_impostor,00001034,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,165.9133,241.8121,13.1847,151.3506,219.1153,12.4095,420.993,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001035_00001036,sd300b,plain_roll_next_subject_impostor,00001035,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.3680731567334194,130.4526,210.3275,15.0099,117.3565,173.9497,14.2208,355.8542,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001036_00001037,sd300b,plain_roll_next_subject_impostor,00001036,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.12398077936022217,134.5451,246.9778,5.2283,123.081,204.2503,4.4523,386.8144,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001037_00001038,sd300b,plain_roll_next_subject_impostor,00001037,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,140.0232,251.0324,10.1135,127.3652,230.1721,9.307,401.2515,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001038_00001039,sd300b,plain_roll_next_subject_impostor,00001038,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,6.984327256323638,142.5859,205.4943,13.6134,129.2658,184.7224,12.7743,361.7551,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001039_00001040,sd300b,plain_roll_next_subject_impostor,00001039,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.7991888184543283,152.0227,225.4365,13.1607,138.9426,201.2964,12.3217,390.7378,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001040_00001041,sd300b,plain_roll_next_subject_impostor,00001040,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.3709514336286832,110.6421,229.3611,7.5451,99.1537,207.5597,6.5091,347.6224,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001041_00001042,sd300b,plain_roll_next_subject_impostor,00001041,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.883139269014935,139.2312,224.8757,8.9101,126.2092,202.2212,8.1383,373.0925,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001042_00001043,sd300b,plain_roll_next_subject_impostor,00001042,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.7152548123187534,130.903,225.0961,11.3129,119.7488,189.9227,10.5832,367.3736,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001043_00001044,sd300b,plain_roll_next_subject_impostor,00001043,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,9.41461858503284,171.0186,253.0777,12.8361,156.2299,217.5734,11.9652,436.9978,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001044_00001045,sd300b,plain_roll_next_subject_impostor,00001044,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,8.13199322525967,111.6716,253.3404,4.6861,100.1843,229.6459,4.0583,369.7877,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001045_00001046,sd300b,plain_roll_next_subject_impostor,00001045,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.517033576965396,111.3046,273.0271,6.5825,99.9195,250.5126,5.6081,390.9746,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001046_00001047,sd300b,plain_roll_next_subject_impostor,00001046,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,172.3333,266.5939,12.2753,158.574,217.833,11.4945,451.3041,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001047_00001048,sd300b,plain_roll_next_subject_impostor,00001047,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.2351503584747565,134.9557,176.9791,12.5198,123.1361,156.0529,11.6436,324.5242,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001048_00001049,sd300b,plain_roll_next_subject_impostor,00001048,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.8104714377843137,156.1601,228.7021,12.1603,119.0039,206.2493,11.0747,397.0932,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001049_00001050,sd300b,plain_roll_next_subject_impostor,00001049,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,169.6906,148.5179,11.556,154.9259,125.9354,10.7372,329.828,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001050_00001051,sd300b,plain_roll_next_subject_impostor,00001050,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,101.5666,197.6776,5.2544,90.6497,179.1833,4.5437,304.5626,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_06_00001051_00001000,sd300b,plain_roll_next_subject_impostor,00001051,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,101.0009,241.3586,7.2916,90.3887,206.0115,6.3571,349.716,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001000_00001001,sd300b,plain_roll_next_subject_impostor,00001000,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,45.6721,201.5143,2.526,40.4072,179.1729,1.9306,249.7741,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001001_00001002,sd300b,plain_roll_next_subject_impostor,00001001,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.4252132751929911,68.0298,163.997,5.9974,60.3945,134.4171,5.3187,238.0844,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001002_00001003,sd300b,plain_roll_next_subject_impostor,00001002,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.9985006015185356,64.0207,224.8936,3.1706,57.1389,201.9176,1.9856,292.173,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001003_00001004,sd300b,plain_roll_next_subject_impostor,00001003,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.504394358081834,41.2938,204.435,2.5328,36.2531,183.7665,1.7781,248.3328,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001004_00001005,sd300b,plain_roll_next_subject_impostor,00001004,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.3924897369575677,33.8656,262.4891,1.4039,29.6318,239.1239,0.8088,297.8193,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001005_00001006,sd300b,plain_roll_next_subject_impostor,00001005,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.7386707580459688,58.2996,244.0328,4.5813,51.6731,223.8679,3.8629,306.9725,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001006_00001007,sd300b,plain_roll_next_subject_impostor,00001006,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,45.9446,186.4204,2.7901,40.7949,166.0112,2.1114,235.2134,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001007_00001008,sd300b,plain_roll_next_subject_impostor,00001007,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.5891240496972875,56.2118,179.7237,4.0212,50.5964,159.7261,3.0447,240.0199,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001008_00001009,sd300b,plain_roll_next_subject_impostor,00001008,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.4987354180686163,36.6227,178.8205,3.0565,32.07,159.0049,2.4052,218.5647,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001009_00001010,sd300b,plain_roll_next_subject_impostor,00001009,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.943233093608928,57.1288,197.4844,3.7304,51.1279,177.1667,3.0642,258.4185,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001010_00001011,sd300b,plain_roll_next_subject_impostor,00001010,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.8875316417560886,64.3694,214.2693,2.9582,57.4354,191.8682,2.3543,281.6604,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001011_00001012,sd300b,plain_roll_next_subject_impostor,00001011,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.5144520056967683,45.1994,186.9342,2.8958,39.9869,167.8969,2.2872,235.0881,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001012_00001013,sd300b,plain_roll_next_subject_impostor,00001012,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.7223870436258165,62.5889,286.2003,2.7071,55.6072,262.2818,2.1521,351.553,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001013_00001014,sd300b,plain_roll_next_subject_impostor,00001013,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.58717770554847,43.0533,218.1568,1.9532,38.044,197.1784,1.2563,263.2227,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001014_00001015,sd300b,plain_roll_next_subject_impostor,00001014,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.1828244059808789,50.3808,317.7599,3.448,45.1136,292.8927,2.8317,371.6521,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001015_00001016,sd300b,plain_roll_next_subject_impostor,00001015,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.2106450562777082,59.7726,222.6409,5.2356,53.3524,198.9842,4.2866,287.712,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,sd300b,plain_roll_next_subject_impostor,00001016,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.9071280327953062,50.8405,238.6695,3.1721,44.9456,218.5381,2.4833,292.7426,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,sd300b,plain_roll_next_subject_impostor,00001017,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,63.3957,264.6591,3.166,56.418,244.2552,2.6734,331.2771,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,sd300b,plain_roll_next_subject_impostor,00001018,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.24584752142188157,47.4479,193.3089,4.2121,42.5248,172.7096,3.5094,245.0266,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,sd300b,plain_roll_next_subject_impostor,00001020,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.23558111589120062,47.4878,205.1675,5.3294,42.0838,184.4876,4.4674,258.0417,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,sd300b,plain_roll_next_subject_impostor,00001021,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.9644503066475698,60.1391,213.9545,1.6379,38.6623,191.4277,1.0086,275.7949,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,sd300b,plain_roll_next_subject_impostor,00001022,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,10.50335564594567,54.634,213.1689,3.0599,49.1354,191.1426,2.3615,270.9201,{},{},{},ok,,
