pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300c_plain_roll_next_subject_impostor_06_00001015_00001016,sd300c,plain_roll_next_subject_impostor,00001015,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,230.7032,346.9651,9.95,188.5133,281.2234,8.8458,587.6907,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001016_00001017,sd300c,plain_roll_next_subject_impostor,00001016,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,214.0281,341.1527,8.9852,174.706,278.8061,8.0733,564.2237,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001017_00001018,sd300c,plain_roll_next_subject_impostor,00001017,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,202.3476,322.8381,7.7703,167.494,264.7323,6.9064,533.0097,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001018_00001019,sd300c,plain_roll_next_subject_impostor,00001018,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.6413709591068879,229.2863,288.708,10.3927,190.9936,240.8644,9.3274,528.4397,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001019_00001020,sd300c,plain_roll_next_subject_impostor,00001019,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.011161073242332,192.6376,372.4605,1.5995,161.3309,303.425,0.7708,566.7473,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001020_00001021,sd300c,plain_roll_next_subject_impostor,00001020,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.8584591951535758,174.2993,341.3875,5.7694,140.8241,278.2205,4.9349,521.5181,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001021_00001022,sd300c,plain_roll_next_subject_impostor,00001021,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,172.2091,432.406,5.0458,141.1197,368.4748,4.1996,609.7424,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001022_00001023,sd300c,plain_roll_next_subject_impostor,00001022,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,256.9337,347.9916,9.9528,206.7954,280.5123,8.9746,614.9975,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001023_00001024,sd300c,plain_roll_next_subject_impostor,00001023,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,232.9429,365.9756,9.8136,191.2539,309.6934,8.8453,608.8014,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001024_00001025,sd300c,plain_roll_next_subject_impostor,00001024,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,5.9260251558865065,210.3927,330.1889,9.9619,177.1667,269.5732,9.0418,550.607,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001025_00001026,sd300c,plain_roll_next_subject_impostor,00001025,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,248.5829,304.3678,9.1515,203.4034,247.3713,8.2122,562.3449,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001026_00001027,sd300c,plain_roll_next_subject_impostor,00001026,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,210.2784,393.9851,9.3848,170.8819,322.1326,8.4615,613.7089,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001027_00001028,sd300c,plain_roll_next_subject_impostor,00001027,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.379603846728593,208.3072,349.4433,9.6384,171.9529,289.4672,8.5099,567.4459,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001028_00001029,sd300c,plain_roll_next_subject_impostor,00001028,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.361328706109124,268.2272,345.6014,9.7902,225.3612,280.4573,8.8153,623.671,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001029_00001030,sd300c,plain_roll_next_subject_impostor,00001029,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.8767478334195147,250.2639,353.3936,10.1197,210.0556,293.215,9.2299,613.8305,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001030_00001031,sd300c,plain_roll_next_subject_impostor,00001030,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.159227792225726,186.189,305.1823,10.775,153.8686,246.5756,9.8681,502.2445,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001031_00001032,sd300c,plain_roll_next_subject_impostor,00001031,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,206.4836,361.413,8.7081,159.1709,293.2709,7.8987,576.6602,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001032_00001033,sd300c,plain_roll_next_subject_impostor,00001032,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.073737594260576,183.6911,263.356,2.9248,152.0923,213.9548,2.1714,450.0219,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001033_00001034,sd300c,plain_roll_next_subject_impostor,00001033,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.6634051757821684,255.572,330.6937,5.0856,206.8129,272.8553,4.1539,591.4213,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001034_00001035,sd300c,plain_roll_next_subject_impostor,00001034,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.185175178711648,251.8814,359.1937,10.0047,191.2249,297.5478,9.0968,621.139,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001035_00001036,sd300c,plain_roll_next_subject_impostor,00001035,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,181.3035,326.4842,7.8399,148.8419,270.7838,6.8136,515.6916,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001036_00001037,sd300c,plain_roll_next_subject_impostor,00001036,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.06753123000090469,192.9443,362.2292,2.773,160.5836,293.253,1.9077,558.0076,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001037_00001038,sd300c,plain_roll_next_subject_impostor,00001037,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,224.7202,375.7552,10.1092,168.1719,316.7643,9.2791,610.6434,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001038_00001039,sd300c,plain_roll_next_subject_impostor,00001038,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,7.881221318288518,227.2516,331.5606,9.0845,188.0679,265.8672,8.1541,567.9498,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001039_00001040,sd300c,plain_roll_next_subject_impostor,00001039,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.757521321605891,186.0205,346.208,10.2221,152.9132,279.6273,9.3439,542.5109,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001040_00001041,sd300c,plain_roll_next_subject_impostor,00001040,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.9393344824930807,172.1726,320.7595,4.203,141.7876,261.9692,3.3761,497.1983,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001041_00001042,sd300c,plain_roll_next_subject_impostor,00001041,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.3263903882202874,197.7747,390.5694,9.1488,163.6412,298.1402,8.1967,597.5543,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001042_00001043,sd300c,plain_roll_next_subject_impostor,00001042,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,7.778871553454089,186.8437,345.4907,6.1452,155.3387,281.699,5.4221,538.5338,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001043_00001044,sd300c,plain_roll_next_subject_impostor,00001043,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,8.066007709759813,240.0657,366.2939,9.5342,198.0836,300.2193,8.6346,615.9544,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001044_00001045,sd300c,plain_roll_next_subject_impostor,00001044,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,5.092266041698692,181.6011,410.2857,4.2125,148.2548,325.277,3.4193,596.1629,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001045_00001046,sd300c,plain_roll_next_subject_impostor,00001045,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,197.9701,368.5205,3.6147,147.8621,298.7012,2.8158,570.1739,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001046_00001047,sd300c,plain_roll_next_subject_impostor,00001046,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.5423432717644261,242.2081,386.2343,10.4897,200.6433,314.6329,9.4987,638.9928,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001047_00001048,sd300c,plain_roll_next_subject_impostor,00001047,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.574951458471223,194.0229,327.7191,10.4839,158.0384,269.6883,9.5393,532.2841,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001048_00001049,sd300c,plain_roll_next_subject_impostor,00001048,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,232.8573,350.4184,9.3001,187.977,288.6491,8.2726,592.6272,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001049_00001050,sd300c,plain_roll_next_subject_impostor,00001049,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,260.9224,241.428,9.1642,218.9713,196.2844,8.3469,511.5669,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001050_00001051,sd300c,plain_roll_next_subject_impostor,00001050,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,198.9796,330.1273,3.8537,150.481,276.1021,3.0152,533.0116,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_06_00001051_00001000,sd300c,plain_roll_next_subject_impostor,00001051,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4085627661614781,174.9398,341.7181,4.7239,145.1873,279.8659,3.7822,521.4425,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_07_00001000_00001001,sd300c,plain_roll_next_subject_impostor,00001000,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.678593981949726,74.8833,319.1537,2.954,60.9565,260.5976,1.9919,397.0552,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_07_00001001_00001002,sd300c,plain_roll_next_subject_impostor,00001001,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.3054374408869274,118.4858,274.7039,5.1278,96.5584,222.8927,4.0386,398.3799,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_07_00001002_00001003,sd300c,plain_roll_next_subject_impostor,00001002,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.5101958271131641,110.4022,350.5782,3.0755,92.2808,285.2915,2.06,464.1198,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_07_00001003_00001004,sd300c,plain_roll_next_subject_impostor,00001003,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.5952305760741243,68.9386,338.7951,2.1838,56.9911,278.5602,1.4876,409.9691,{},{},{},ok,,
