pair_id,dataset,protocol,label,score_mode,reference_score,selected_score,score_delta_selected_minus_reference,reference_accepted,selected_accepted,decision_agreement,reference_accept_selected_reject,reference_reject_selected_accept,reference_zero_selected_positive,reference_positive_selected_zero,reference_geometry_success,selected_geometry_success,latency_delta_ms,keypoint_delta_a,keypoint_delta_b,match_count_delta,inlier_count_delta
pilot_impostor_sd300c_00007,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1056.0397,0.0,0.0,-6.0,-3.0
pilot_impostor_sd300c_00008,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1371.6645,1.0,0.0,-8.0,-3.0
pilot_impostor_sd300c_00009,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1366.1867,-1.0,0.0,-51.0,-6.0
pilot_impostor_sd300c_00010,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1179.4504,0.0,2.0,-28.0,-2.0
pilot_impostor_sd300c_00011,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1040.6877,-1543.0,0.0,-5.0,-3.0
pilot_impostor_sd300c_00012,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,989.9086,-2192.0,0.0,-13.0,-3.0
pilot_impostor_sd300c_00013,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1193.7056,1.0,0.0,-9.0,-3.0
pilot_impostor_sd300c_00014,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1249.5468,0.0,0.0,-18.0,-5.0
pilot_impostor_sd300c_00015,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1226.4917999999998,0.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00016,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,989.9814000000001,0.0,0.0,-15.0,-4.0
pilot_impostor_sd300c_00017,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1138.8264,0.0,0.0,-11.0,-4.0
pilot_impostor_sd300c_00018,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1172.0147000000002,0.0,0.0,-12.0,-1.0
pilot_impostor_sd300c_00019,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,2.0,-4.0,False,False,True,False,False,False,False,True,True,1094.6737,1.0,1.0,-27.0,-4.0
pilot_impostor_sd300c_00020,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1051.2025999999998,0.0,1.0,-30.0,-4.0
pilot_impostor_sd300c_00021,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1213.8046,0.0,0.0,-35.0,-4.0
pilot_impostor_sd300c_00022,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1406.593,31.0,1.0,-42.0,-5.0
pilot_impostor_sd300c_00023,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1264.9528,0.0,-1.0,-15.0,-1.0
pilot_impostor_sd300c_00024,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1183.7504,0.0,0.0,-18.0,-5.0
pilot_impostor_sd300c_00025,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1140.8886000000002,0.0,0.0,-44.0,-4.0
pilot_impostor_sd300c_00026,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1410.6462000000001,0.0,0.0,-46.0,-5.0
pilot_impostor_sd300c_00027,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1150.3743,0.0,1.0,-13.0,-3.0
pilot_impostor_sd300c_00028,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1034.7525,0.0,0.0,-35.0,-5.0
pilot_impostor_sd300c_00029,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1162.1660000000002,0.0,0.0,-24.0,-5.0
pilot_impostor_sd300c_00030,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1583.4179,-1.0,-1.0,-26.0,-2.0
pilot_impostor_sd300c_00031,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1191.2359000000001,0.0,0.0,-19.0,-4.0
pilot_impostor_sd300c_00032,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1188.0157000000002,0.0,0.0,-29.0,-5.0
pilot_impostor_sd300c_00033,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1092.5404999999998,0.0,0.0,-21.0,-4.0
pilot_impostor_sd300c_00034,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1144.0426,-1.0,0.0,-33.0,-5.0
pilot_impostor_sd300c_00035,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,2.0,-4.0,False,False,True,False,False,False,False,True,True,1448.4935999999998,0.0,0.0,-21.0,-4.0
pilot_impostor_sd300c_00036,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1133.5226,0.0,-1.0,-8.0,-4.0
pilot_impostor_sd300c_00037,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1337.3764999999999,0.0,0.0,-33.0,-5.0
pilot_impostor_sd300c_00038,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1048.9618,0.0,-1.0,-58.0,-5.0
pilot_impostor_sd300c_00039,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1005.2493000000001,1.0,2.0,-24.0,-4.0
pilot_impostor_sd300c_00040,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1171.8349,0.0,1.0,-8.0,-4.0
pilot_impostor_sd300c_00041,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1122.3098,-470.0,1.0,-5.0,-3.0
pilot_impostor_sd300c_00042,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1034.9865,-388.0,0.0,-22.0,-2.0
pilot_impostor_sd300c_00043,sd300c,impostor_sanity,0,geometric_inlier_count,8.0,2.0,-6.0,False,False,True,False,False,False,False,True,True,1383.3476,239.0,0.0,-9.0,-6.0
pilot_impostor_sd300c_00044,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1105.6212,0.0,-1.0,-14.0,-4.0
pilot_impostor_sd300c_00045,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1030.4451999999999,0.0,0.0,-15.0,-4.0
pilot_impostor_sd300c_00046,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,846.8444999999999,-1115.0,-1.0,-23.0,-4.0
pilot_impostor_sd300c_00047,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1150.7729,0.0,0.0,-14.0,-4.0
pilot_impostor_sd300c_00048,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,786.0837999999999,-1.0,0.0,-9.0,-3.0
pilot_impostor_sd300c_00049,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1809.9974,0.0,0.0,-9.0,-5.0
pilot_impostor_sd300c_00050,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1078.3224,0.0,0.0,-27.0,-4.0
pilot_impostor_sd300c_00051,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1023.3439000000001,0.0,0.0,-19.0,-2.0
pilot_impostor_sd300c_00052,sd300c,impostor_sanity,0,geometric_inlier_count,8.0,0.0,-8.0,False,False,True,False,False,False,True,True,False,1161.4402,0.0,1.0,-30.0,-8.0
pilot_impostor_sd300c_00053,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,2.0,-4.0,False,False,True,False,False,False,False,True,True,1065.0582,1.0,-1.0,-51.0,-4.0
pilot_impostor_sd300c_00054,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1048.2650999999998,0.0,0.0,-39.0,-6.0
pilot_impostor_sd300c_00055,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1133.0803,-1.0,0.0,-18.0,-4.0
pilot_impostor_sd300c_00056,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1524.2226,0.0,1.0,-13.0,-4.0
pilot_impostor_sd300c_00057,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1362.1374,0.0,0.0,-21.0,-5.0
pilot_impostor_sd300c_00058,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1153.4422,0.0,0.0,-32.0,-6.0
pilot_impostor_sd300c_00059,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1069.5841999999998,-1.0,0.0,-11.0,-3.0
pilot_impostor_sd300c_00060,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1100.0311,-1080.0,0.0,-12.0,-3.0
pilot_impostor_sd300c_00061,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1362.524,0.0,1.0,-15.0,-4.0
pilot_impostor_sd300c_00062,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1082.804,1.0,0.0,-13.0,-3.0
pilot_impostor_sd300c_00063,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1094.5643,0.0,0.0,-15.0,-4.0
pilot_impostor_sd300c_00064,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1197.165,2.0,1.0,-9.0,-3.0
pilot_impostor_sd300c_00065,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1018.4449999999999,-1.0,-1.0,-17.0,-4.0
pilot_impostor_sd300c_00066,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1992.6063,0.0,-1.0,-3.0,-3.0
pilot_impostor_sd300c_00067,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,867.1125000000001,1.0,0.0,-25.0,-4.0
pilot_impostor_sd300c_00068,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1488.4219,-1.0,-1.0,-9.0,-2.0
pilot_impostor_sd300c_00069,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1074.9905,-466.0,-1.0,-14.0,-4.0
pilot_impostor_sd300c_00070,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1088.3845,0.0,-1.0,-27.0,-6.0
pilot_impostor_sd300c_00071,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,952.1951,0.0,0.0,-25.0,-5.0
pilot_impostor_sd300c_00072,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1041.1023,0.0,0.0,-32.0,-5.0
pilot_impostor_sd300c_00073,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,986.9823999999999,-2505.0,1.0,-11.0,-3.0
pilot_impostor_sd300c_00074,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1096.6131,0.0,0.0,-20.0,-4.0
pilot_impostor_sd300c_00075,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1073.8085,-569.0,0.0,-23.0,-6.0
pilot_impostor_sd300c_00076,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1124.2031,-1882.0,0.0,-7.0,-3.0
pilot_impostor_sd300c_00077,sd300c,impostor_sanity,0,geometric_inlier_count,7.0,0.0,-7.0,False,False,True,False,False,False,True,True,False,1046.9696,0.0,0.0,-38.0,-7.0
pilot_impostor_sd300c_00078,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1039.5319,1.0,0.0,-8.0,-3.0
pilot_impostor_sd300c_00079,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1173.6545999999998,-85.0,-1.0,-27.0,-4.0
pilot_impostor_sd300c_00080,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,4.0,0.0,False,True,False,False,True,False,False,True,True,1335.8652000000002,0.0,-1.0,-4.0,0.0
pilot_impostor_sd300c_00081,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1124.622,-2.0,-1.0,-10.0,-1.0
pilot_impostor_sd300c_00082,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1088.5517,-449.0,0.0,-12.0,-4.0
pilot_impostor_sd300c_00083,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1093.4357,-1570.0,0.0,-36.0,-5.0
pilot_impostor_sd300c_00084,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1175.4940000000001,0.0,0.0,-11.0,-4.0
pilot_impostor_sd300c_00085,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1109.1519,0.0,0.0,-23.0,-4.0
pilot_impostor_sd300c_00086,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1259.2999,-1.0,0.0,-25.0,-2.0
pilot_impostor_sd300c_00087,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1369.4846,0.0,0.0,-24.0,-5.0
pilot_impostor_sd300c_00088,sd300c,impostor_sanity,0,geometric_inlier_count,10.0,2.0,-8.0,True,False,False,True,False,False,False,True,True,1129.6547999999998,0.0,0.0,-50.0,-8.0
pilot_impostor_sd300c_00089,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1481.3723,-1.0,2.0,-9.0,-3.0
pilot_impostor_sd300c_00090,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1108.2985,0.0,0.0,-37.0,-4.0
pilot_impostor_sd300c_00091,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1169.4045,0.0,0.0,-12.0,-3.0
pilot_impostor_sd300c_00092,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1505.317,-1.0,0.0,-29.0,-6.0
pilot_impostor_sd300c_00093,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,3.0,0.0,False,False,True,False,False,False,False,True,True,1400.5805,1.0,-1.0,-11.0,0.0
pilot_impostor_sd300c_00094,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1144.8737,0.0,0.0,-23.0,-1.0
pilot_impostor_sd300c_00095,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1068.2584000000002,0.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00096,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1202.7672,1.0,1.0,-25.0,-5.0
pilot_impostor_sd300c_00097,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,4.0,1.0,False,True,False,False,True,False,False,True,True,1412.3559,0.0,-1.0,0.0,1.0
pilot_impostor_sd300c_00098,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1133.5631999999998,1.0,-1.0,-8.0,-3.0
pilot_impostor_sd300c_00099,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,879.7604000000001,-1404.0,-1.0,-8.0,-3.0
pilot_impostor_sd300c_00100,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1173.3014,0.0,0.0,-7.0,-3.0
pilot_impostor_sd300c_00101,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1040.1453000000001,0.0,0.0,-15.0,-2.0
pilot_impostor_sd300c_00102,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1772.5734000000002,0.0,0.0,-17.0,-3.0
pilot_impostor_sd300c_00103,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1080.6966,0.0,2.0,-9.0,-3.0
pilot_impostor_sd300c_00104,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1002.3147,-1.0,0.0,-23.0,-4.0
pilot_impostor_sd300c_00105,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1008.9242,0.0,1.0,-14.0,-3.0
pilot_impostor_sd300c_00106,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1205.9525,0.0,0.0,-15.0,-3.0
pilot_impostor_sd300c_00107,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,759.9907999999999,0.0,0.0,-13.0,-3.0
pilot_impostor_sd300c_00108,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1076.0376999999999,0.0,-2.0,-18.0,-3.0
pilot_impostor_sd300c_00109,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1165.7043,-1.0,0.0,-9.0,-3.0
pilot_impostor_sd300c_00110,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1104.6162,0.0,-1.0,-29.0,-2.0
pilot_impostor_sd300c_00111,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,948.4224,0.0,1.0,-5.0,-3.0
pilot_impostor_sd300c_00112,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1068.3438,0.0,0.0,-13.0,-3.0
pilot_impostor_sd300c_00113,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,995.7073,-2627.0,1.0,-10.0,-3.0
pilot_impostor_sd300c_00114,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1073.4654999999998,0.0,0.0,-18.0,-4.0
pilot_impostor_sd300c_00115,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1046.8024,-249.0,-1.0,-21.0,-5.0
pilot_impostor_sd300c_00116,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1006.6559000000001,-443.0,0.0,-17.0,-4.0
pilot_impostor_sd300c_00117,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,965.3403999999999,-495.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00118,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1143.8703,0.0,1.0,-40.0,-2.0
pilot_impostor_sd300c_00119,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1218.5662,1.0,-1.0,-21.0,-5.0
pilot_impostor_sd300c_00120,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1096.1134,-1193.0,0.0,-19.0,-4.0
pilot_impostor_sd300c_00121,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1092.5221999999999,0.0,1.0,-42.0,-5.0
pilot_impostor_sd300c_00122,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1163.6621,-421.0,-1.0,-27.0,-4.0
pilot_impostor_sd300c_00123,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1123.7908000000002,0.0,0.0,-3.0,-1.0
pilot_impostor_sd300c_00124,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1138.4542,1.0,0.0,-15.0,-2.0
pilot_impostor_sd300c_00125,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1044.801,-413.0,-1.0,-14.0,-3.0
pilot_impostor_sd300c_00126,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,2.0,-3.0,False,False,True,False,False,False,False,True,True,1332.8633,0.0,1.0,-14.0,-3.0
pilot_impostor_sd300c_00127,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1109.8982999999998,0.0,0.0,-18.0,-5.0
pilot_impostor_sd300c_00128,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1100.0407,0.0,0.0,-17.0,-4.0
pilot_impostor_sd300c_00129,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1262.4379999999999,0.0,0.0,-4.0,-4.0
pilot_impostor_sd300c_00130,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,3.0,-1.0,False,False,True,False,False,False,False,True,True,1489.9362,0.0,-1.0,-12.0,-1.0
pilot_impostor_sd300c_00131,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1183.1871999999998,0.0,0.0,-14.0,-3.0
pilot_impostor_sd300c_00132,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1122.8898000000002,0.0,0.0,-13.0,-1.0
pilot_impostor_sd300c_00133,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1342.1069,0.0,1.0,0.0,-1.0
pilot_impostor_sd300c_00134,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1077.9113,1.0,1.0,-33.0,-4.0
pilot_impostor_sd300c_00135,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1046.2818,0.0,0.0,-19.0,-4.0
pilot_impostor_sd300c_00136,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1116.8913,0.0,1.0,-11.0,-3.0
pilot_impostor_sd300c_00137,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1076.8503,0.0,0.0,-22.0,-6.0
pilot_impostor_sd300c_00138,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1063.3955,-863.0,0.0,-5.0,-1.0
pilot_impostor_sd300c_00139,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1299.9536,0.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00140,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1491.6586,-1.0,0.0,-21.0,-5.0
pilot_impostor_sd300c_00141,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1620.3147,0.0,1.0,-12.0,-2.0
pilot_impostor_sd300c_00142,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1066.589,0.0,0.0,-31.0,-5.0
pilot_impostor_sd300c_00143,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1006.1486,-654.0,0.0,-11.0,-4.0
pilot_impostor_sd300c_00144,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1514.4171999999999,1.0,0.0,-22.0,-3.0
pilot_impostor_sd300c_00145,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1191.4646,0.0,1.0,-11.0,-3.0
pilot_impostor_sd300c_00146,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1056.2325999999998,0.0,-1.0,-9.0,-1.0
pilot_impostor_sd300c_00147,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1030.0426,0.0,0.0,-4.0,-3.0
pilot_impostor_sd300c_00148,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1099.2196000000001,0.0,0.0,-28.0,-5.0
